"Country or Area","Year","Area","Sex","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Madagascar","2001","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2019","15657552","31"
"Madagascar","2001","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2019","7751881.8367894","31"
"Madagascar","2001","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2019","7905670.1632106","31"
"Mexico","2022","Total","Both Sexes","Estimate - de jure","Final figure, complete","2022","130118356","32"
"Mexico","2022","Total","Male","Estimate - de jure","Final figure, complete","2022","63692767","32"
"Mexico","2022","Total","Female","Estimate - de jure","Final figure, complete","2022","66425589","32"
"Mexico","2021","Total","Both Sexes","Estimate - de jure","Final figure, complete","2021","128972439","32"
"Mexico","2021","Total","Male","Estimate - de jure","Final figure, complete","2021","63139259","32"
"Mexico","2021","Total","Female","Estimate - de jure","Final figure, complete","2021","65833180","32"
"Mexico","2020","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2021","126014024","33"
"Mexico","2020","Total","Both Sexes","Estimate - de jure","Final figure, complete","2020","127792286","32"
"Mexico","2020","Total","Male","Census - de jure - complete tabulation","Final figure, complete","2021","61473390","33"
"Mexico","2020","Total","Male","Estimate - de jure","Final figure, complete","2020","62567626","32"
"Mexico","2020","Total","Female","Census - de jure - complete tabulation","Final figure, complete","2021","64540634","33"
"Mexico","2020","Total","Female","Estimate - de jure","Final figure, complete","2020","65224660","32"
"Mexico","2020","Urban","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2021","99260887","33"
"Mexico","2020","Urban","Male","Census - de jure - complete tabulation","Final figure, complete","2021","48220233","33"
"Mexico","2020","Urban","Female","Census - de jure - complete tabulation","Final figure, complete","2021","51040654","33"
"Mexico","2020","Rural","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2021","26753137","33"
"Mexico","2020","Rural","Male","Census - de jure - complete tabulation","Final figure, complete","2021","13253157","33"
"Mexico","2020","Rural","Female","Census - de jure - complete tabulation","Final figure, complete","2021","13499980","33"
"Mexico","2019","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","126577691","32"
"Mexico","2019","Total","Male","Estimate - de jure","Final figure, complete","2019","61977632","32"
"Mexico","2019","Total","Female","Estimate - de jure","Final figure, complete","2019","64600059","32"
"Mexico","2018","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","125327797","32"
"Mexico","2018","Total","Male","Estimate - de jure","Final figure, complete","2019","61368864","32"
"Mexico","2018","Total","Female","Estimate - de jure","Final figure, complete","2019","63958933","32"
"Mexico","2018","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2018","92297621","34"
"Mexico","2018","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2018","32440168","34"
"Mexico","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","124041731","32"
"Mexico","2017","Total","Male","Estimate - de jure","Final figure, complete","2019","60740740","32"
"Mexico","2017","Total","Female","Estimate - de jure","Final figure, complete","2019","63300991","32"
"Mexico","2017","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2017","89586802.1512275","34"
"Mexico","2017","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2017","33931467.5686118","34"
"Mexico","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","122715165","32"
"Mexico","2016","Total","Male","Estimate - de jure","Final figure, complete","2019","60090244","32"
"Mexico","2016","Total","Female","Estimate - de jure","Final figure, complete","2019","62624921","32"
"Mexico","2016","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2016","88677251.8175663","34"
"Mexico","2016","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2016","33596221","34"
"Mexico","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","121347800","35"
"Mexico","2015","Total","Male","Estimate - de jure","Final figure, complete","2019","59416305","35"
"Mexico","2015","Total","Female","Estimate - de jure","Final figure, complete","2019","61931495","35"
"Mexico","2015","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2015","87743090.9248458","34"
"Mexico","2015","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2015","33262724.4909292","34"
"Mexico","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","119936411","35"
"Mexico","2014","Total","Male","Estimate - de jure","Final figure, complete","2019","58721525","35"
"Mexico","2014","Total","Female","Estimate - de jure","Final figure, complete","2019","61214886","35"
"Mexico","2014","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2015","86782031.4555216","34"
"Mexico","2014","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2015","32931172.0244779","34"
"Mexico","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","118453929","35"
"Mexico","2013","Total","Male","Estimate - de jure","Final figure, complete","2019","57992814","35"
"Mexico","2013","Total","Female","Estimate - de jure","Final figure, complete","2019","60461115","35"
"Mexico","2013","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2015","85792842.892725","34"
"Mexico","2013","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2015","32602210.9458529","34"
"Mexico","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","116935670","35"
"Mexico","2012","Total","Male","Estimate - de jure","Final figure, complete","2019","57246931","35"
"Mexico","2012","Total","Female","Estimate - de jure","Final figure, complete","2019","59688739","35"
"Mexico","2012","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2015","84776446.0457571","34"
"Mexico","2012","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2015","32277303.6545576","34"
"Mexico","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","115367452","35"
"Mexico","2011","Total","Male","Estimate - de jure","Final figure, complete","2019","56472858","35"
"Mexico","2011","Total","Female","Estimate - de jure","Final figure, complete","2019","58894594","35"
"Mexico","2011","Urban","Both Sexes","Estimate - de jure","Final figure, complete","2015","83726766.8684303","34"
"Mexico","2011","Rural","Both Sexes","Estimate - de jure","Final figure, complete","2015","31956100.8360174","34"
"Mexico","2010","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2011","112336538","36"
"Mexico","2010","Total","Both Sexes","Census - de jure - complete tabulation","Provisional figure","2011","112322757",""
"Mexico","2010","Total","Both Sexes","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","113748671","35"
"Mexico","2010","Total","Male","Census - de facto - complete tabulation","Final figure, complete","2011","54855231","36"
"Mexico","2010","Total","Male","Census - de jure - complete tabulation","Provisional figure","2011","54858298",""
"Mexico","2010","Total","Male","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","55671595","35"
"Mexico","2010","Total","Female","Census - de facto - complete tabulation","Final figure, complete","2011","57481307","36"
"Mexico","2010","Total","Female","Census - de jure - complete tabulation","Provisional figure","2011","57464459",""
"Mexico","2010","Total","Female","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","58077076","35"
"Mexico","2010","Urban","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2011","86287410","34,36"
"Mexico","2010","Urban","Both Sexes","Estimate - de jure","Final figure, incomplete/questionable reliability","2015","82629455.6851306","34"
"Mexico","2010","Urban","Male","Census - de facto - complete tabulation","Final figure, complete","2011","41946540","34,36"
"Mexico","2010","Urban","Female","Census - de facto - complete tabulation","Final figure, complete","2011","44340870","34,36"
"Mexico","2010","Rural","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2011","26049128","34,36"
"Mexico","2010","Rural","Both Sexes","Estimate - de jure","Final figure, incomplete/questionable reliability","2015","31626099.7639057","34"
"Mexico","2010","Rural","Male","Census - de facto - complete tabulation","Final figure, complete","2011","12908691","34,36"
"Mexico","2010","Rural","Female","Census - de facto - complete tabulation","Final figure, complete","2011","13140437","34,36"
"Mexico","2009","Total","Both Sexes","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","112095388","35"
"Mexico","2009","Total","Male","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","54851391","35"
"Mexico","2009","Total","Female","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","57243997","35"
"Mexico","2008","Total","Both Sexes","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","110405454","35"
"Mexico","2008","Total","Male","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","54012107","35"
"Mexico","2008","Total","Female","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","56393347","35"
"Mexico","2007","Total","Both Sexes","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","108744845","35"
"Mexico","2007","Total","Male","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","53197386","35"
"Mexico","2007","Total","Female","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","55547459","35"
"Mexico","2006","Total","Both Sexes","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","107155391","35"
"Mexico","2006","Total","Male","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","52428640","35"
"Mexico","2006","Total","Female","Estimate - de jure","Final figure, incomplete/questionable reliability","2019","54726751","35"
"Mexico","2005","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2007","103263388",""
